artist,artist_ko,summary,image_url
max pechstein,맥스 페치슈타인,Hermann Max Pechstein (1881 년 12 월 31 일 - 1955 년 6 월 29 일)은 독일 표현주의 화가이자 인쇄 제작자이자 Die Brücke Group의 일원이었습니다.그는 제 1 차 세계 대전 중에 서부 전선에서 싸웠으며 그의 예술은 나치에 의해 퇴화 예술로 분류되었습니다.나치 시대에 독일 박물관에서 300 개가 넘는 그림이 제거되었습니다.,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Fotothek_df_pk_0000220_029_Portr%C3%A4ts%2C_Max_Pechstein_%28cropped%29.jpg/200px-Fotothek_df_pk_0000220_029_Portr%C3%A4ts%2C_Max_Pechstein_%28cropped%29.jpg
medi wechsler dinu,메디 웩슬러 디누,"Margareta Wechsler ""Medi"" Dinu (1909년 1월 4일 [OS 1908년 12월 22일] ? 2016년 7월 18일)은 루마니아 출신의 유대인 화가였습니다.",https://uploads8.wikiart.org/temp/6d581ec6-93f9-4529-b2be-4bb562e96a17.jpg!Portrait.jpg
menez,메네즈,"Menez 또는 Ménez는 성이며;
메네즈는 브레튼의 산 또는 산을 의미합니다.

Maria Inês Ribeiro da Fonseca A.K.A. Menez- 포르투갈 화가
Jérémy Ménez- 프랑스 국제 축구 선수
André Menez- 프랑스 생물 학자
Bénédicte Menez- 프랑스 지오메로 생물학 자
Bernard Menez- 프랑스 배우
CONNER MENEZ- 미국 야구 선수
François Ménez- 프랑스 작가이자 기자
Bruno Menais A.K.A. Yann Menez- 프랑스 작가
Yves Ménez A.K.A. Pier Min (1905 - 1983) -Breton Accordionist",
nassos daphnis,나소스 다프니스,"Nassos Daphnis (1914 년 7 월 23 일 그리스 크로 키아에서-2010 년 11 월 23 일 미국 매사추세츠 주 지방 세트에서)는 그리스 출신의 미국의 추상 화가, 조각가 및 나무 모란 브리더였습니다.",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Nassos_Daphnis.png/220px-Nassos_Daphnis.png
nicolae tonitza,니콜라에 토니차,"Nicolae Tonitza (루마니아어 발음 : [Nikoˈla.e toˈnit͡sa]; 1886 년 4 월 13 일 - 1940 년 2 월 27 일)는 루마니아 화가, 조각가, 리소그램, 언론인 및 미술 비평가였습니다.인상파와 표현주의에서 영감을 얻은 그는 현대 예술 지침을 소개하는 데 중요한 역할을했습니다.",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/TonitzaTonitzacca1923.PNG/200px-TonitzaTonitzacca1923.PNG
nikolai ge,니콜라이 게,"Nikolai nikolaevich ge (러시아어 : 연구 : николай николаевич ге; 2 월 27 일 [O.S. 15 월 15 일] 1831 - 13 월 13 일 [O.S. 1 월 1 일] 1894 년은 러시아 상징주의의 발전에 영향을 미쳤던 러시아 화가였습니다.그는 역사적, 종교적 주제에 관한 작품으로 유명했습니다.",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Nikolay_Ge_selfportrait.jpeg/220px-Nikolay_Ge_selfportrait.jpeg
nikolaos lytras,니콜라오스 리트라스,"Nikolaos lytras (그리스어 : νικόλαος λύτρας; 아테네, 1883 년 5 월 2 일-1927 년 12 월 1 일)는 초상화, 정지 연락 및 풍경을 전문으로하는 그리스 현대인 화가였습니다.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Lytras-selfportrait2.jpg/220px-Lytras-selfportrait2.jpg
oskar kokoschka,오스카 코코슈카,"Oskar Kokoschka (1886 년 3 월 1 일 - 1980 년 2 월 22 일)는 오스트리아 예술가, 시인, 극작가 및 교사였으며 그의 강렬한 표현적인 초상화와 풍경으로 가장 잘 알려진 비엔나 표현주의 운동에 영향을 미치는 비전에 대한 그의 이론이었습니다.",https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Oskar_Kokoschka_%281963%29_by_Erling_Mandelmann.jpg/220px-Oskar_Kokoschka_%281963%29_by_Erling_Mandelmann.jpg
oswaldo guayasamin,오스왈도 과야사민,Oswaldo Guayasamín Calero (1919 년 7 월 6 일 - 1999 년 3 월 10 일)는 에콰도르 화가이자 Kichwa와 Mestizo Heritage의 조각가였습니다.,https://upload.wikimedia.org/wikipedia/en/thumb/2/2c/Oswaldo_Guayasam%C3%ADn-en.jpg/220px-Oswaldo_Guayasam%C3%ADn-en.jpg
otto freundlich,오토 프룬들리치,Otto Freundlich (1878 년 7 월 10 일 - 1943 년 3 월 9 일)는 독일 화가이자 유대인 기원의 조각가였습니다.Freundlich는 서양 미술에서 1 세대 추상 화가의 일부인 입체파에 대한 훌륭한 찬사였습니다.그는 홀로 코스트 기간 동안 Majdanek Constration Camp에서 살해당했습니다.,https://upload.wikimedia.org/wikipedia/en/thumb/f/f0/Otto_Freundlich_small.tif/lossy-page1-220px-Otto_Freundlich_small.tif.jpg
paul delvaux,폴 델보,"Paul Delvaux (프랑스어 : [dɛlvo]; 1897 년 9 월 23 일-1994 년 7 월 20 일)는 벨기에 화가였으며, 그의 꿈과 같은 여성, 고전 건축, 기차 및 기차역, 골격으로 종종 조합 된 벨기에 화가였습니다.그는 초현실주의 운동으로 간단히 식별했지만 초현실주의 자로 여겨집니다.그는 Giorgio de Chirico와 René Magritte의 작품에 영향을 받았지만 자신의 환상적인 주제와 초현실적 스타일을 개발하여 학술 회화의 상세한 고전적인 아름다움을 기괴한 병치의 기괴한 병치와 결합했습니다.
그의 오랜 경력을 통해 Delvaux는 ""누드와 골격, 옷을 입고 옷을 입지 않은 남성과 여성, 욕망과 공포, 에로틱과 죽음 - Delvaux의 주요 불안과 그의 후기 작업의 더 큰 주제 [...]를 탐구했습니다..",https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Paul_Delvaux_28_Janvier_1972.jpg/250px-Paul_Delvaux_28_Janvier_1972.jpg
paula modersohn becker,파울라 모더슨 베커,"파울라 모더존-베커(Paula Modersohn-Becker, 1876년 2월 8일 ? 1907년 11월 20일)[1]는 19세기 후반과 20세기 초반의 독일 표현주의 화가였습니다. 그녀는 누드 자화상을 포함하여 예술가가 제작한 많은 자화상으로 유명합니다. 그녀는 초기 표현주의의 가장 중요한 대표자 중 한 명으로 간주되며, 활동적인 회화 생활 동안 700점 이상의 회화와 1000점 이상의 드로잉을 제작했습니다.[2] 그녀는 누드 자화상을 그린 최초의 여성 화가이자 자신의 예술만을 전담하는 박물관(파울라 모더존-베커 박물관, 1927년 설립)을 보유한 최초의 여성 화가로 알려져 있습니다.[3] 또한 그녀는 임신한 모습과 누드, 임신한 모습을 모두 그린 최초의 여성 예술가로 간주됩니다.[2]",https://upload.wikimedia.org/wikipedia/commons/e/e4/Modersohn-Becker_01.jpg
periklis vyzantios,페리클리스 비잔티오스,,https://uploads2.wikiart.org/images/periklis-vyzantios/self-portrait-1926.jpg!Portrait.jpg
pierre alechinsky,피에르 알레친스키,"Pierre Alechinsky (프랑스 발음 : [Pjɛʁ Aleʃɛ̃ski]; 1927 년 10 월 19 일생)는 벨기에 예술가입니다.그는 1951 년부터 프랑스에서 살고 일했습니다. 그의 작품은 타키즘, 추상 표현주의 및 서정적 추상화와 관련이 있습니다.",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Pierre_Alechinsky_%281965%29_by_Erling_Mandelmann_-_2.jpg/220px-Pierre_Alechinsky_%281965%29_by_Erling_Mandelmann_-_2.jpg
pierre daura,피에르 다우라,Translation failed,
princess fahrelnissa zeid,파렐니사 자이드 공주,"Fahrelnissa Zeid 공주 (아랍어 : Arabic : فخر النس탈, fakhr un inisa 또는 fahr-el-nissa, 태어난 Fahrünissa şakir; 1901 년 1 월 7 일-1991 년 9 월 5 일)는 Kaleidoscopic Patterns와 같은 대규모 추상 그림으로 가장 잘 알려진 터키 예술가였습니다.그녀의 그림, 석판화 및 조각품.Zeid는 이스탄불에서 미술 학교에 다니는 최초의 여성 중 하나였습니다.
그녀는 다른 도시에서 살았으며 1940 년대 이스탄불과 전후 파리에서 아방가르드 장면의 일부가되었으며, 파리의 새로운 학교의 일부가되었습니다.그녀의 작품은 1954 년 파리, 뉴욕 및 런던의 여러 기관에서 전시되었습니다. 1970 년대에 그녀는 요르단 암만으로 이사하여 미술 학교를 설립했습니다.2017 년 런던의 테이트 모던 (Tate Modern)은 주요 회고를 조직하고 그녀를 ""20 세기의 가장 위대한 여성 예술가 중 한 명""이라고 불렀습니다.그녀의 가장 큰 작품은 경매에서 Sky (1953)를 향해 판매되는 가장 큰 작품은 2017 년에 백만 파운드 미만으로 갔다. 그녀의 기록은 2013 년 Christies가 2013 년 Atom and Vegetal Life (1962)에 대한 USD 2,741,000 판매이다.
1920 년에 şakir는 Izzet Devrim과 결혼하여 Faruk, Nejad 및 şirin의 세 자녀를 낳았습니다.1934 년에 매사 르는 Devrim과 이혼했다. 같은 해에, 그녀는 하스 헤이트 왕실 가족 이라크의 일원 인 Zeid Bin Hussein 왕자와 결혼했다.그들은 Ra'ad Bin Zeid 왕자의 부모였습니다.",https://upload.wikimedia.org/wikipedia/en/thumb/d/dd/Princess_Fahrelnissa_Zeid.jpg/220px-Princess_Fahrelnissa_Zeid.jpg
remedios varo,구제책 바로,"María de Los Remedios Alicia Rodriga Varo y Uranga (1908 년 12 월 16 일 - 1963 년 10 월 8 일 Remedios Varo라고 함)는 스페인, 프랑스 및 멕시코에서 일하는 스페인 초현실주의 화가였습니다.",https://upload.wikimedia.org/wikipedia/en/5/58/Photo_of_Remedios_Varo.jpg
sidney nolan,시드니 놀란,"Sidney Robert Nolan 경 (1917 년 4 월 22 일 - 1992 년 11 월 28 일)은 20 세기의 호주 최고의 예술가 중 한 사람이었습니다.다양한 미디어에서 일하면서 그의 유쾌한 것은 모든 현대 미술에서 가장 다양하고 많은 것 중 하나입니다.그는 호주 역사의 전설, 가장 유명한 Ned Kelly, The Bushranger 및 Outlaw에 관한 그의 일련의 그림으로 가장 잘 알려져 있습니다.놀란의 켈리 갑옷에 대한 양식화 된 묘사는 호주 예술의 아이콘이되었습니다.",https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Portrait_of_Sidney_Nolan.jpg/260px-Portrait_of_Sidney_Nolan.jpg
spyros papaloukas,스파이로스 파팔루카스,"Spyros Papaloukas (그리스어 : σπύρος παπαλουκάς; Desfina, 1892-1957 년 6 월 3 일 아테네)는 유명한 20 세기 그리스 화가였습니다.",
thalia flora karavia,탈리아 플로라 카라비아,"탈리아 플로라-카라비아(그리스어: Θ?λεια ΦλΩρ?-Καραβια, 1871?1960)는 그리스 예술가이자 뮌헨 학교의 회원으로 전쟁 중 군인들을 스케치한 것으로 가장 잘 알려져 있습니다.",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Thalia_Flora-Karavia_in_1912-13.jpg/440px-Thalia_Flora-Karavia_in_1912-13.jpg
theophrastos triantafyllidis,테오프라스토스 트리안타필리디스,"테오프라스토스 트리안타필리디스(Theophrastos Triantafyllidis)는 1881년에 태어난 그리스 화가입니다. Theophrastos Triantafyllidis의 작품은 경매에서 여러 차례 제안되었으며, 실현 가격은 작품의 크기와 매체에 따라 3,791 USD에서 44,631 USD에 이릅니다. 2003년 이후 이 예술가의 경매 최고 가격은 2009년 Bonhams New Bond Street에서 판매된 공원 내 Nannies의 44,631달러입니다.",https://uploads3.wikiart.org/images/theophrastus-triantafyllidis/self-portrait-1952.jpg!Portrait.jpg
tia peltz,티아 펠츠,"Tia Ernestina Peltz (1923년 1월 30일 출생, 부쿠레슈티, 1999년 3월 5일, 부쿠레슈티)는 그래픽 예술가, 화가이자 루마니아의 모자이크 종교 작가였으며 루마니아 미술가 연합의 회원이었습니다. 그녀는 작가이자 저널리스트인 아이작 펠츠(Isac Peltz)의 딸이었습니다. 그는 부쿠레슈티의 ""Nicolae Grigorescu"" 미술 연구소에서 조형 예술을 공부했습니다. 그의 예술 작품에는 그림, 그래픽, 그림, 책 삽화가 포함됩니다. 다작 예술가 Tia Peltz는 루마니아와 해외에서 수많은 개인 전시회와 전시회를 가졌습니다. 작가는 1955년에 사망했다.",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjJSQ-X_5PBrjuocaR53eX-e0Uk08wBOhxZ0tW9_tt86bIC2ZWl5NvtvncStuw4J2RIx2J1EtgQ1yUNdDZnFVJuxJTvIr90ymr1SE3CLArVgQ578Gbp_PWh5ibGl8XHtoj98fCLNesO-uI/s400/Tia+si+Isac+2.jpg
tivadar kosztka csontvary,티바다르 코스츠카 csontvary,"Tivadar Csontváry Kosztka에서 태어난 Mihály Tivadar Kosztka (헝가리어 발음 : [ˈtivɒdɒr ˈTiontvaːri ˈ Kostkɒ]; 1919 년 6 월 5 일-20 세)는 초기의 2 세기의 아파트 가르드 운동의 일원이었다.부다페스트에서 주로 일하면서 그는 유럽에서 알려진 최초의 헝가리 화가 중 한 사람이었습니다.그는 특정 학교 학교에 속하지 않았지만 그의 작품에는 인상 후 가장 중요한 화가들과 비슷한 요소가 포함되었습니다.많은 비평가들은 그를 헝가리의 가장 위대한 화가라고 생각합니다.2006 년 12 월 15 일 부다페스트의 Kieselbach Gallery는 지금까지 가장 비싼 Csontváry 그림을 경매했습니다.Rendezvous (1902) ( ""연인의 회의"")는 익명의 고객이 백만 유로 이상으로 인수했습니다.
그의 작품은 부다페스트의 헝가리 내셔널 갤러리와 Pécs의 Csontváry Museum, 다른 기관들과 개인 수집가들에 의해 개최됩니다.",https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Csontv%C3%A1ry_%C3%96narck%C3%A9p.jpg/220px-Csontv%C3%A1ry_%C3%96narck%C3%A9p.jpg
toyen,장난감,"Toyen (1902 년 9 월 21 일 - 1980 년 11 월 9 일)은 체코 화가, 초안, 일러스트 레이터이자 초현실주의 운동의 일원이었습니다.
1923 년에 아티스트는 전문적인 가명 Toyen을 채택했습니다.Toyen이라는 이름은 시민을 의미하는 프랑스어 'Citoyen'에서 파생 된 것으로 제안되었지만 체코의 표현 'To Je on'( 'it is is is is’)에서도 연극으로 제안되었습니다.Toyen 은이 성별 중립 기념비 (체코에서는 가족 이름이 성별, 여성의 이름은 ""ová""로 끝나고 있음)를 선호했으며 남성 단수 형태로 언어를 말할 것입니다.Vítězslav Nezval은 Toyen이 첫 번째 사람에게 연설 할 때 ""여성의 결말을 사용하기 위해""거절했다 ""고 썼다.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Toyen1930.jpg/220px-Toyen1930.jpg
tsuguharu foujita,후지타 츠구하루,"Léonard Tsuguharu Foujita (1886 년 11 월 27 일 - 1968 년 1 월 29 일 Fujita Tsuguharu)는 일본 - 랜치 화가였습니다.Foujita는 일본에서 서양식 그림을 공부 한 후 파리로 여행했으며, 그곳에서 그는 Montparnasse 인근의 국제 현대 미술 장면을 만나 일본과 유럽 예술 전통에서 빌린 절충주의 스타일을 개발했습니다.
그의 특이한 패션과 독특한 비 유적 스타일로 Foujita는 1920 년대 파리에서 명성의 높이에 도달했습니다.그의 수채화와 석유 공연, 누드, 정지 및 자화상은 상업적인 성공을 거두었으며 파리 예술계에서 주목할만한 인물이되었습니다.
Foujita는 1933 년에 일본으로 돌아 오기 전에 남아메리카를 통해 3 년을 보냈으며 스케치와 그림에 대한 그의 관찰을 기록했습니다.홈이 돌아 왔을 때, Foujita는 제 2 차 세계 대전 중 공식 전쟁 예술가가되어 일본군과 시민들의 사기를 높이기위한 전투 장면을 보여줍니다.그의 유화는 전쟁 중에 그에게 호평을 얻었지만 일본의 패배로 인해 그에 대한 대중의 견해는 부정적인 것으로 바뀌었다.
제 2 차 세계 대전 일본 예술 장면에서 상당한 전망이 없다면, Foujita는 1950 년에 프랑스로 돌아와서 남은 생애를 보냈습니다.그는 1955 년에 프랑스 국적을 받았고 1959 년에 가톨릭교로 개종했습니다. 그의 후반은 그가 건설 한 림의 작은 로마네스크 예배당을 위해 프레스코 화에 일하는 데 소비되었습니다.그는 예배당이 공식적으로 문을 연 후 얼마 지나지 않아 1968 년에 죽었다.
Foujita는 프랑스에서 많은 인식이있는 인물이지만, 일본에서 그에 대한 여론은 그의 기념비적 인 전쟁으로 인해 혼합되어 있습니다.일본에서 2006 년부터 조직 된 최근의 회고 전시회는 일본 20 세기 미술사에서 Foujita의 자리를 설립하려고했습니다.",https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/1930_Tsuguharu_Fujita.jpg/220px-1930_Tsuguharu_Fujita.jpg
vasile kazar,바질 카자르,Katz L?szl?로도 알려진 Vasile Kazar는 지적 배경을 가진 부유한 유대인 가정에서 태어났습니다. 그는 아우슈비츠 노동 수용소로 이송되기 전까지 예술가로서의 경력을 쌓으며 자랐습니다,https://www.bluewindow.gallery/media/wysiwyg/Vasile_Kazar/Kazar_Vasile.jpg
